State,District,Crop_Year,Season,Crop,Area,Production,Min_Price,Max_Price,Modal_Price,Zn ,Fe,'Cu \%','Mn \%','B \%','S \%',JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
'HIMACHAL PRADESH',BILASPUR,2006,'Rabi       ',WHEAT,26850,52627,2601.302045,2851.204866,2791.111097,74.54,96.48,98.45,93.32,86.97,88.01,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',BILASPUR,2006,'Rabi       ',WHEAT,26850,52627,2601.302045,2851.204866,2791.111097,67.45,92.95,99.71,84.7,99.83,99.77,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2000,'Rabi       ',WHEAT,91123,54079,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2000,'Rabi       ',BARLEY,2697,1141,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2005,'Kharif     ',MAIZE,57978,80058,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2005,'Kharif     ',RICE,36961,50934,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2005,'Kharif     ',SOYABEAN,63,88,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2005,'Rabi       ',BARLEY,2384,3834,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2005,'Rabi       ',ONION,206,939,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2005,'Rabi       ',WHEAT,93955,101867,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2006,'Kharif     ',MAIZE,56819,91439,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2004,'Rabi       ',WHEAT,94424,170283,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2006,'Kharif     ',RICE,38279,54148,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2006,'Rabi       ',BARLEY,2562,3697,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2006,'Rabi       ',ONION,215,1749,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2006,'Rabi       ',WHEAT,90405,141512,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2007,'Kharif     ',MAIZE,58146,109781,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2007,'Kharif     ',RICE,37121,53986,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2007,'Kharif     ',SOYABEAN,60,101,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2007,'Rabi       ',BARLEY,2685,3462,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2006,'Kharif     ',SOYABEAN,65,109,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2007,'Rabi       ',ONION,171,1444,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2004,'Rabi       ',BARLEY,3412,3200,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2004,'Kharif     ',MAIZE,58050,90940,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2001,'Kharif     ',MAIZE,58585,13217,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2001,'Kharif     ',RICE,37272,63082,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2001,'Kharif     ',SOYABEAN,61,100,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2001,'Rabi       ',BARLEY,2344,2860,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2001,'Rabi       ',WHEAT,96130,156903,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2001,'Whole Year ',ONION,206,2634,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2004,'Kharif     ',RICE,37079,48680,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2002,'Kharif     ',MAIZE,58685,68040,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2002,'Kharif     ',SOYABEAN,56,92,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2002,'Rabi       ',BARLEY,2575,3013,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2002,'Rabi       ',WHEAT,91775,122476,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2003,'Kharif     ',MAIZE,58192,95436,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2003,'Kharif     ',RICE,37802,56121,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2003,'Rabi       ',BARLEY,2461,3396,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2003,'Rabi       ',WHEAT,93615,141321,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2002,'Kharif     ',RICE,37144,34219,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2007,'Rabi       ',WHEAT,94593,129309,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2002,'Whole Year ',ONION,192,1368,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2008,'Kharif     ',MAIZE,58455,107230,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2008,'Kharif     ',RICE,36855,55836,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2008,'Kharif     ',SOYABEAN,101,170,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2008,'Rabi       ',BARLEY,2871,3075,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2008,'Rabi       ',ONION,166,1379,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2010,'Kharif     ',MAIZE,58205,111084,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2010,'Kharif     ',RICE,37611,59209,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2010,'Kharif     ',SOYABEAN,76,128,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2010,'Rabi       ',BARLEY,3129,5311,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2008,'Rabi       ',WHEAT,93859,117936,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2010,'Rabi       ',WHEAT,93462,162252,2601.302045,2851.204866,2791.111097,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'HIMACHAL PRADESH',KANGRA,2010,'Rabi       ',ONION,170,1435,2200,2500,2500,98.35,89.1,98.51,97.77,95.98,75.26,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
KERALA,MALAPPURAM,2014,'Autumn     ',RICE,494,1020,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,4.6,10.3,17.9,95.7,251,454.4,677.8,733.9,298.8,355.5,99.5,47.2,3046.4,14.9,364.5,2164.8,502.1
KERALA,MALAPPURAM,2013,'Winter     ',RICE,5630,12813,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17,3255.4,43.9,218.5,2561.2,431.8
KERALA,MALAPPURAM,2014,'Summer     ',RICE,1940,7577,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,4.6,10.3,17.9,95.7,251,454.4,677.8,733.9,298.8,355.5,99.5,47.2,3046.4,14.9,364.5,2164.8,502.1
KERALA,MALAPPURAM,2014,'Winter     ',RICE,5968,13682,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,4.6,10.3,17.9,95.7,251,454.4,677.8,733.9,298.8,355.5,99.5,47.2,3046.4,14.9,364.5,2164.8,502.1
KERALA,MALAPPURAM,2013,'Summer     ',RICE,1798,6624,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17,3255.4,43.9,218.5,2561.2,431.8
KERALA,MALAPPURAM,2013,'Autumn     ',RICE,121,272,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17,3255.4,43.9,218.5,2561.2,431.8
KERALA,MALAPPURAM,2012,'Summer     ',RICE,1458,5115,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,7.4,11,21,171.1,95.3,430.3,362.6,501.6,241.1,187.5,112.9,9.4,2151.1,18.3,287.4,1535.6,309.8
KERALA,MALAPPURAM,2007,'Autumn     ',RICE,1583,2881,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6,6.1,338.4,2688.5,456.5
KERALA,MALAPPURAM,2007,'Summer     ',RICE,1528,5268,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6,6.1,338.4,2688.5,456.5
KERALA,MALAPPURAM,2007,'Winter     ',RICE,6385,13599,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6,6.1,338.4,2688.5,456.5
KERALA,MALAPPURAM,2008,'Autumn     ',RICE,1744,3819,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349,347,343.4,55.4,17,2524.5,31.1,406.7,1670.9,415.7
KERALA,MALAPPURAM,2008,'Summer     ',RICE,1521,4742,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349,347,343.4,55.4,17,2524.5,31.1,406.7,1670.9,415.7
KERALA,MALAPPURAM,2008,'Winter     ',RICE,7748,14704,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349,347,343.4,55.4,17,2524.5,31.1,406.7,1670.9,415.7
KERALA,MALAPPURAM,2009,'Autumn     ',RICE,1187,2343,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,3.3,1.5,62.6,69,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8
KERALA,MALAPPURAM,2006,'Winter     ',RICE,8732,17094,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,8.1,0.5,90.7,65.3,521.2,482.4,804,432.6,474.8,376.4,162.8,1.8,3420.6,8.6,677.2,2193.8,541
KERALA,MALAPPURAM,2009,'Summer     ',RICE,1295,4281,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,3.3,1.5,62.6,69,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8
KERALA,MALAPPURAM,2010,'Autumn     ',RICE,1088.27,2296.7,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,18.6,1,31.4,138.9,190.6,667.5,629,356,275.6,441.4,335.1,46.8,3131.8,19.6,360.9,1928,823.3
KERALA,MALAPPURAM,2010,'Summer     ',RICE,1770.44,5946.44,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,18.6,1,31.4,138.9,190.6,667.5,629,356,275.6,441.4,335.1,46.8,3131.8,19.6,360.9,1928,823.3
KERALA,MALAPPURAM,2010,'Winter     ',RICE,6090.74,12826.27,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,18.6,1,31.4,138.9,190.6,667.5,629,356,275.6,441.4,335.1,46.8,3131.8,19.6,360.9,1928,823.3
KERALA,MALAPPURAM,2011,'Autumn     ',RICE,766.64,1588.67,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.1,66.2,313.5,2209.1,446.3
KERALA,MALAPPURAM,2011,'Summer     ',RICE,1620.08,5845.58,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.1,66.2,313.5,2209.1,446.3
KERALA,MALAPPURAM,2011,'Winter     ',RICE,5140.8,11142.31,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.1,66.2,313.5,2209.1,446.3
KERALA,MALAPPURAM,2012,'Autumn     ',RICE,493,1074,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,7.4,11,21,171.1,95.3,430.3,362.6,501.6,241.1,187.5,112.9,9.4,2151.1,18.3,287.4,1535.6,309.8
KERALA,MALAPPURAM,2009,'Winter     ',RICE,6356,13269,2601.302045,2851.204866,2791.111097,97.98,99.87,99.94,99.51,79.74,73.59,3.3,1.5,62.6,69,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.6,4.8,323.1,1958.9,523.8
